iter	Passed	Remaining
6846	51247	98446
6847	51254	98437
6848	51262	98429
6849	51268	98420
6850	51275	98412
6851	51282	98403
6852	51289	98395
6853	51296	98387
6854	51304	98380
6855	51311	98372
6856	51318	98363
6857	51324	98354
6858	51332	98346
6859	51339	98338
6860	51346	98329
6861	51352	98320
6862	51359	98311
6863	51366	98303
6864	51373	98295
6865	51380	98286
6866	51388	98278
6867	51395	98270
6868	51403	98264
6869	51410	98256
6870	51417	98248
6871	51424	98239
6872	51431	98231
6873	51439	98223
6874	51446	98215
6875	51453	98207
6876	51464	98207
6877	51473	98202
6878	51491	98215
6879	51506	98220
6880	51513	98213
6881	51519	98203
6882	51526	98195
6883	51533	98186
6884	51541	98179
6885	51547	98170
6886	51554	98160
6887	51561	98153
6888	51572	98152
6889	51579	98144
6890	51586	98135
6891	51594	98128
6892	51602	98120
6893	51609	98112
6894	51615	98103
6895	51622	98094
6896	51629	98085
6897	51636	98077
6898	51643	98069
6899	51649	98059
6900	51656	98050
6901	51663	98042
6902	51671	98035
6903	51678	98027
6904	51685	98019
6905	51692	98011
6906	51699	98003
6907	51707	97995
6908	51721	98000
6909	51736	98007
6910	51751	98014
6911	51759	98008
6912	51766	97999
6913	51775	97993
6914	51782	97985
6915	51789	97977
6916	51796	97969
6917	51804	97963
6918	51811	97954
6919	51818	97945
6920	51825	97937
6921	51831	97927
6922	51839	97920
6923	51847	97913
6924	51853	97903
6925	51861	97897
6926	51869	97890
6927	51877	97884
6928	51884	97875
6929	51891	97867
6930	51898	97859
6931	51906	97852
6932	51913	97844
6933	51920	97835
6934	51927	97826
6935	51935	97820
6936	51942	97812
6937	51949	97804
6938	51957	97796
6939	51964	97789
6940	51971	97781
6941	51978	97772
6942	51986	97765
6943	51993	97756
6944	52000	97749
6945	52007	97740
6946	52014	97731
6947	52021	97723
6948	52028	97715
6949	52035	97707
6950	52042	97698
6951	52049	97690
6952	52056	97682
6953	52063	97673
6954	52071	97665
6955	52078	97657
6956	52084	97649
6957	52091	97640
6958	52099	97632
6959	52106	97624
6960	52112	97615
6961	52119	97606
6962	52127	97599
6963	52134	97591
6964	52141	97583
6965	52148	97574
6966	52156	97567
6967	52163	97558
6968	52170	97551
6969	52178	97543
6970	52184	97534
6971	52192	97526
6972	52199	97520
6973	52210	97518
6974	52216	97509
6975	52223	97500
6976	52231	97492
6977	52238	97485
6978	52245	97476
6979	52252	97467
6980	52259	97460
6981	52267	97452
6982	52275	97446
6983	52282	97437
6984	52289	97429
6985	52296	97421
6986	52304	97414
6987	52311	97406
6988	52318	97397
6989	52325	97390
6990	52333	97382
6991	52340	97375
6992	52347	97367
6993	52355	97359
6994	52361	97350
6995	52369	97343
6996	52377	97336
6997	52384	97328
6998	52391	97319
6999	52399	97312
7000	52406	97304
7001	52413	97296
7002	52420	97287
7003	52427	97279
7004	52434	97272
7005	52442	97264
7006	52448	97255
7007	52455	97246
7008	52463	97240
7009	52470	97231
7010	52477	97223
7011	52484	97215
7012	52491	97206
7013	52499	97199
7014	52506	97191
7015	52514	97185
7016	52522	97178
7017	52529	97170
7018	52536	97162
7019	52543	97153
7020	52550	97144
7021	52557	97135
7022	52564	97128
7023	52572	97121
7024	52579	97113
7025	52586	97105
7026	52593	97097
7027	52601	97090
7028	52609	97083
7029	52617	97077
7030	52624	97068
7031	52632	97060
7032	52638	97052
7033	52645	97043
7034	52652	97035
7035	52659	97026
7036	52667	97019
7037	52674	97010
7038	52680	97001
7039	52688	96994
7040	52695	96987
7041	52706	96985
7042	52714	96978
7043	52721	96969
7044	52728	96962
7045	52736	96954
7046	52743	96946
7047	52750	96937
7048	52757	96929
7049	52764	96922
7050	52772	96914
7051	52778	96905
7052	52786	96898
7053	52793	96889
7054	52800	96881
7055	52807	96873
7056	52814	96865
7057	52822	96858
7058	52830	96852
7059	52837	96844
7060	52844	96835
7061	52851	96827
7062	52858	96819
7063	52866	96811
7064	52873	96803
7065	52880	96794
7066	52887	96786
7067	52894	96779
7068	52901	96771
7069	52908	96762
7070	52915	96754
7071	52923	96746
7072	52930	96738
7073	52937	96729
7074	52943	96720
7075	52950	96711
7076	52957	96703
7077	52965	96695
7078	52972	96687
7079	52979	96679
7080	52986	96671
7081	52994	96664
7082	53001	96656
7083	53007	96647
7084	53014	96638
7085	53021	96630
7086	53029	96622
7087	53036	96614
7088	53043	96605
7089	53049	96597
7090	53057	96589
7091	53065	96582
7092	53072	96575
7093	53080	96567
7094	53087	96560
7095	53095	96553
7096	53103	96546
7097	53110	96538
7098	53117	96530
7099	53125	96523
7100	53133	96516
7101	53140	96509
7102	53147	96501
7103	53155	96493
7104	53163	96487
7105	53171	96480
7106	53178	96472
7107	53186	96466
7108	53194	96459
7109	53205	96457
7110	53212	96449
7111	53220	96442
7112	53227	96435
7113	53235	96428
7114	53242	96419
7115	53249	96412
7116	53256	96404
7117	53264	96396
7118	53271	96388
7119	53278	96379
7120	53285	96372
7121	53293	96364
7122	53300	96356
7123	53306	96347
7124	53314	96340
7125	53321	96331
7126	53329	96324
7127	53336	96317
7128	53344	96311
7129	53352	96303
7130	53361	96298
7131	53368	96290
7132	53375	96282
7133	53382	96274
7134	53390	96267
7135	53398	96260
7136	53405	96252
7137	53413	96245
7138	53420	96238
7139	53429	96232
7140	53437	96225
7141	53444	96217
7142	53452	96210
7143	53460	96205
7144	53468	96198
7145	53475	96190
7146	53483	96183
7147	53491	96176
7148	53499	96169
7149	53506	96162
7150	53514	96155
7151	53522	96148
7152	53535	96151
7153	53546	96149
7154	53553	96142
7155	53562	96136
7156	53569	96127
7157	53576	96120
7158	53584	96113
7159	53592	96107
7160	53600	96099
7161	53607	96092
7162	53616	96087
7163	53624	96080
7164	53632	96073
7165	53639	96066
7166	53647	96058
7167	53655	96052
7168	53663	96045
7169	53670	96038
7170	53679	96032
7171	53693	96037
7172	53701	96030
7173	53709	96023
7174	53717	96017
7175	53725	96010
7176	53733	96004
7177	53740	95996
7178	53748	95989
7179	53756	95982
7180	53763	95975
7181	53772	95969
7182	53779	95962
7183	53787	95955
7184	53796	95950
7185	53804	95943
7186	53811	95935
7187	53818	95927
7188	53827	95921
7189	53834	95913
7190	53841	95906
7191	53849	95899
7192	53857	95892
7193	53865	95885
7194	53871	95876
7195	53879	95868
7196	53886	95859
7197	53894	95854
7198	53902	95847
7199	53909	95839
7200	53919	95835
7201	53933	95840
7202	53941	95833
7203	53948	95825
7204	53957	95820
7205	53964	95811
7206	53971	95803
7207	53978	95795
7208	53985	95786
7209	53992	95778
7210	53999	95770
7211	54006	95761
7212	54013	95752
7213	54019	95744
7214	54027	95737
7215	54034	95729
7216	54041	95720
7217	54049	95712
7218	54056	95705
7219	54063	95697
7220	54071	95689
7221	54078	95682
7222	54085	95673
7223	54093	95666
7224	54099	95657
7225	54107	95649
7226	54114	95641
7227	54121	95633
7228	54129	95627
7229	54137	95619
7230	54144	95611
7231	54151	95603
7232	54159	95596
7233	54166	95588
7234	54172	95579
7235	54179	95570
7236	54187	95564
7237	54195	95556
7238	54203	95549
7239	54210	95542
7240	54217	95533
7241	54224	95526
7242	54231	95517
7243	54238	95509
7244	54246	95501
7245	54254	95495
7246	54261	95487
7247	54268	95479
7248	54275	95470
7249	54282	95461
7250	54289	95454
7251	54296	95446
7252	54303	95436
7253	54310	95428
7254	54316	95419
7255	54324	95411
7256	54331	95403
7257	54338	95395
7258	54345	95386
7259	54352	95378
7260	54359	95369
7261	54366	95361
7262	54373	95353
7263	54380	95345
7264	54388	95338
7265	54394	95329
7266	54401	95321
7267	54408	95312
7268	54415	95303
7269	54426	95302
7270	54433	95293
7271	54439	95284
7272	54447	95276
7273	54454	95268
7274	54461	95260
7275	54468	95252
7276	54476	95245
7277	54483	95238
7278	54491	95230
7279	54498	95222
7280	54504	95213
7281	54511	95204
7282	54519	95197
7283	54526	95189
7284	54534	95182
7285	54541	95174
7286	54549	95167
7287	54556	95159
7288	54564	95152
7289	54572	95145
7290	54579	95138
7291	54587	95131
7292	54595	95125
7293	54603	95118
7294	54611	95111
7295	54619	95105
7296	54627	95098
7297	54634	95090
7298	54641	95082
7299	54649	95075
7300	54656	95067
7301	54664	95059
7302	54671	95051
7303	54679	95045
7304	54688	95040
7305	54695	95032
7306	54703	95025
7307	54711	95018
7308	54719	95012
7309	54727	95006
7310	54735	94999
7311	54743	94992
7312	54751	94986
7313	54760	94980
7314	54774	94984
7315	54781	94977
7316	54790	94971
7317	54798	94964
7318	54805	94957
7319	54813	94950
7320	54821	94943
7321	54829	94936
7322	54836	94928
7323	54845	94922
7324	54853	94916
7325	54861	94909
7326	54869	94903
7327	54877	94897
7328	54885	94890
7329	54893	94883
7330	54901	94877
7331	54908	94869
7332	54916	94862
7333	54923	94854
7334	54930	94846
7335	54937	94838
7336	54944	94829
7337	54952	94822
7338	54959	94814
7339	54967	94806
7340	54974	94798
7341	54981	94791
7342	54989	94783
7343	54996	94775
7344	55003	94767
7345	55009	94758
7346	55017	94750
7347	55023	94741
7348	55031	94734
7349	55038	94726
7350	55046	94718
7351	55054	94713
7352	55062	94706
7353	55070	94699
7354	55077	94691
7355	55086	94686
7356	55094	94679
7357	55101	94672
7358	55109	94664
7359	55117	94657
7360	55125	94652
7361	55136	94650
7362	55144	94643
7363	55152	94636
7364	55160	94629
7365	55167	94622
7366	55175	94614
7367	55184	94609
7368	55198	94613
7369	55205	94606
7370	55215	94602
7371	55226	94600
7372	55233	94593
7373	55241	94586
7374	55249	94579
7375	55257	94573
7376	55271	94577
7377	55280	94571
7378	55288	94565
7379	55296	94557
7380	55303	94550
7381	55311	94544
7382	55320	94538
7383	55327	94530
7384	55335	94524
7385	55343	94516
7386	55351	94510
7387	55359	94504
7388	55367	94496
7389	55374	94489
7390	55382	94482
7391	55391	94476
7392	55399	94469
7393	55406	94461
7394	55414	94455
7395	55421	94447
7396	55429	94440
7397	55437	94434
7398	55445	94427
7399	55453	94420
7400	55461	94413
7401	55469	94406
7402	55476	94398
7403	55484	94393
7404	55492	94385
7405	55499	94377
7406	55506	94369
7407	55514	94362
7408	55522	94355
7409	55530	94348
7410	55537	94341
7411	55545	94334
7412	55552	94326
7413	55560	94318
7414	55566	94309
7415	55573	94300
7416	55580	94293
7417	55588	94286
7418	55596	94278
7419	55602	94269
7420	55609	94261
7421	55617	94254
7422	55624	94246
7423	55631	94237
7424	55638	94229
7425	55645	94221
7426	55652	94213
7427	55659	94204
7428	55667	94197
7429	55675	94191
7430	55683	94184
7431	55690	94177
7432	55697	94168
7433	55704	94159
7434	55712	94152
7435	55719	94143
7436	55725	94135
7437	55732	94126
7438	55739	94117
7439	55746	94109
7440	55754	94102
7441	55765	94101
7442	55774	94095
7443	55782	94090
7444	55790	94083
7445	55797	94075
7446	55805	94068
7447	55813	94061
7448	55821	94055
7449	55829	94048
7450	55837	94041
7451	55845	94035
7452	55853	94028
7453	55861	94021
7454	55869	94014
7455	55876	94007
7456	55884	94000
7457	55891	93992
7458	55899	93985
7459	55907	93978
7460	55916	93972
7461	55923	93965
7462	55930	93957
7463	55938	93950
7464	55946	93944
7465	55954	93937
7466	55962	93929
7467	55969	93922
7468	55977	93915
7469	55985	93908
7470	55992	93900
7471	56000	93892
7472	56013	93894
7473	56025	93894
7474	56032	93887
7475	56040	93880
7476	56049	93875
7477	56056	93867
7478	56064	93860
7479	56071	93852
7480	56080	93846
7481	56087	93838
7482	56095	93832
7483	56102	93824
7484	56111	93818
7485	56120	93814
7486	56134	93817
7487	56142	93811
7488	56151	93805
7489	56158	93797
7490	56166	93791
7491	56174	93784
7492	56182	93777
7493	56190	93770
7494	56198	93763
7495	56206	93757
7496	56214	93751
7497	56223	93745
7498	56230	93738
7499	56239	93731
7500	56246	93724
7501	56254	93716
7502	56261	93708
7503	56268	93701
7504	56276	93694
7505	56284	93687
7506	56292	93680
7507	56300	93673
7508	56309	93669
7509	56323	93673
7510	56331	93666
7511	56340	93660
7512	56348	93653
7513	56356	93646
7514	56363	93639
7515	56371	93632
7516	56379	93626
7517	56387	93619
7518	56395	93611
7519	56402	93603
7520	56411	93598
7521	56418	93590
7522	56425	93582
7523	56433	93575
7524	56441	93569
7525	56449	93561
7526	56457	93555
7527	56465	93549
7528	56474	93544
7529	56482	93537
7530	56490	93530
7531	56498	93523
7532	56506	93517
7533	56514	93510
7534	56522	93503
7535	56530	93497
7536	56538	93491
7537	56546	93484
7538	56558	93484
7539	56569	93482
7540	56578	93477
7541	56586	93470
7542	56593	93462
7543	56601	93455
7544	56609	93448
7545	56616	93441
7546	56624	93433
7547	56631	93425
7548	56639	93419
7549	56647	93412
7550	56655	93405
7551	56662	93397
7552	56670	93390
7553	56679	93384
7554	56686	93376
7555	56693	93368
7556	56700	93359
7557	56707	93352
7558	56715	93344
7559	56721	93335
7560	56728	93327
7561	56735	93318
7562	56743	93311
7563	56749	93302
7564	56756	93294
7565	56763	93285
7566	56771	93277
7567	56778	93269
7568	56785	93261
7569	56791	93252
7570	56799	93245
7571	56806	93237
7572	56813	93229
7573	56820	93220
7574	56827	93211
7575	56834	93203
7576	56841	93196
7577	56848	93187
7578	56855	93178
7579	56862	93170
7580	56869	93161
7581	56877	93154
7582	56884	93147
7583	56891	93138
7584	56898	93130
7585	56905	93122
7586	56913	93115
7587	56920	93107
7588	56927	93098
7589	56934	93090
7590	56941	93082
7591	56949	93075
7592	56955	93066
7593	56963	93059
7594	56971	93052
7595	56979	93044
7596	56986	93037
7597	56994	93030
7598	57001	93022
7599	57009	93015
7600	57016	93007
7601	57024	93000
7602	57032	92993
7603	57040	92986
7604	57047	92978
7605	57058	92976
7606	57065	92969
7607	57073	92962
7608	57081	92955
7609	57088	92947
7610	57096	92940
7611	57104	92933
7612	57112	92926
7613	57119	92918
7614	57126	92911
7615	57135	92904
7616	57142	92897
7617	57150	92889
7618	57157	92881
7619	57164	92873
7620	57171	92865
7621	57178	92856
7622	57185	92848
7623	57191	92838
7624	57198	92830
7625	57205	92822
7626	57213	92814
7627	57220	92806
7628	57228	92799
7629	57235	92792
7630	57242	92783
7631	57249	92775
7632	57256	92766
7633	57263	92759
7634	57271	92751
7635	57278	92744
7636	57286	92736
7637	57293	92728
7638	57301	92721
7639	57308	92713
7640	57314	92704
7641	57321	92696
7642	57328	92687
7643	57336	92679
7644	57343	92671
7645	57350	92664
7646	57357	92656
7647	57364	92647
7648	57372	92640
7649	57379	92632
7650	57386	92623
7651	57393	92615
7652	57401	92608
7653	57408	92599
7654	57414	92591
7655	57421	92582
7656	57428	92574
7657	57436	92566
7658	57443	92559
7659	57450	92551
7660	57457	92542
7661	57464	92534
7662	57471	92526
7663	57479	92518
7664	57485	92509
7665	57492	92501
7666	57500	92494
7667	57507	92485
7668	57514	92477
7669	57520	92468
7670	57527	92460
7671	57535	92452
7672	57542	92444
7673	57549	92436
7674	57560	92434
7675	57567	92426
7676	57574	92418
7677	57581	92409
7678	57589	92402
7679	57596	92394
7680	57603	92386
7681	57610	92378
7682	57617	92369
7683	57624	92361
7684	57631	92352
7685	57639	92345
7686	57646	92337
7687	57653	92329
7688	57659	92320
7689	57667	92312
7690	57674	92304
7691	57681	92296
7692	57688	92288
7693	57695	92279
7694	57702	92271
7695	57710	92264
7696	57717	92256
7697	57724	92247
7698	57731	92240
7699	57738	92231
7700	57745	92223
7701	57752	92215
7702	57759	92207
7703	57767	92199
7704	57774	92192
7705	57781	92183
7706	57788	92175
7707	57795	92166
7708	57802	92158
7709	57809	92150
7710	57816	92141
7711	57823	92133
7712	57830	92125
7713	57838	92118
7714	57845	92109
7715	57851	92100
7716	57858	92092
7717	57866	92085
7718	57873	92077
7719	57880	92069
7720	57887	92060
7721	57894	92052
7722	57901	92044
7723	57908	92036
7724	57915	92027
7725	57923	92020
7726	57930	92013
7727	57937	92004
7728	57944	91996
7729	57952	91988
7730	57960	91981
7731	57967	91974
7732	57975	91967
7733	57983	91960
7734	57990	91952
7735	57998	91945
7736	58005	91937
7737	58012	91929
7738	58020	91922
7739	58027	91914
7740	58034	91906
7741	58041	91898
7742	58051	91895
7743	58059	91887
7744	58066	91879
7745	58073	91870
7746	58080	91862
7747	58087	91854
7748	58095	91846
7749	58102	91838
7750	58109	91830
7751	58115	91821
7752	58122	91813
7753	58131	91807
7754	58138	91799
7755	58145	91790
7756	58151	91782
7757	58159	91774
7758	58166	91766
7759	58174	91759
7760	58181	91751
7761	58188	91742
7762	58195	91734
7763	58203	91727
7764	58210	91719
7765	58217	91711
7766	58225	91704
7767	58232	91696
7768	58239	91688
7769	58246	91679
7770	58252	91670
7771	58260	91662
7772	58267	91655
7773	58275	91647
7774	58282	91639
7775	58289	91631
7776	58297	91624
7777	58304	91617
7778	58311	91609
7779	58318	91600
7780	58325	91592
7781	58333	91585
7782	58340	91577
7783	58347	91569
7784	58354	91561
7785	58362	91553
7786	58369	91545
7787	58376	91537
7788	58383	91529
7789	58391	91521
7790	58398	91514
7791	58406	91506
7792	58413	91498
7793	58420	91491
7794	58428	91484
7795	58435	91476
7796	58442	91468
7797	58450	91460
7798	58457	91452
7799	58465	91445
7800	58472	91437
7801	58478	91428
7802	58485	91420
7803	58492	91411
7804	58500	91404
7805	58507	91396
7806	58514	91388
7807	58521	91380
7808	58529	91373
7809	58536	91365
7810	58543	91357
7811	58554	91354
7812	58562	91347
7813	58569	91340
7814	58576	91332
7815	58584	91323
7816	58591	91316
7817	58599	91309
7818	58606	91301
7819	58614	91294
7820	58621	91286
7821	58629	91279
7822	58636	91271
7823	58643	91263
7824	58650	91254
7825	58657	91246
7826	58665	91239
7827	58672	91231
7828	58680	91224
7829	58687	91217
7830	58695	91209
7831	58702	91201
7832	58709	91193
7833	58716	91184
7834	58723	91176
7835	58730	91169
7836	58737	91160
7837	58744	91152
7838	58751	91144
7839	58758	91136
7840	58766	91128
7841	58773	91119
7842	58780	91111
7843	58787	91103
7844	58794	91095
7845	58801	91087
7846	58808	91079
7847	58815	91071
7848	58822	91062
7849	58829	91055
7850	58837	91047
7851	58843	91038
7852	58850	91030
7853	58858	91022
7854	58865	91014
7855	58872	91006
7856	58879	90998
7857	58886	90990
7858	58895	90984
7859	58902	90976
